ID,SDC_GENDER,SDC_INCOME
SYN_586237649,1,7
SYN_586237650,2,NA
SYN_586237651,2,NA
SYN_586237652,2,NA
SYN_586237653,2,NA
SYN_586237654,2,5
SYN_586237655,1,4
SYN_586237656,2,6
SYN_586237657,2,7
SYN_586237658,2,NA
SYN_586237659,2,4
SYN_586237660,2,NA
SYN_586237661,2,NA
SYN_586237662,1,4
SYN_586237663,2,4
SYN_586237664,2,4
SYN_586237665,2,6
SYN_586237666,2,4
SYN_586237667,2,4
SYN_586237668,2,4
SYN_586237669,2,5
SYN_586237670,1,8
SYN_586237671,2,NA
SYN_586237672,2,4
SYN_586237673,1,4
SYN_586237674,2,7
SYN_586237675,2,1
SYN_586237676,2,6
SYN_586237677,2,NA
SYN_586237678,1,5
SYN_586237679,2,6
SYN_586237680,1,3
SYN_586237681,2,NA
SYN_586237682,2,4
SYN_586237683,2,3
SYN_586237684,1,3
SYN_586237685,1,3
SYN_586237686,2,3
SYN_586237687,1,5
SYN_586237688,2,6
SYN_586237689,2,NA
SYN_586237690,1,NA
SYN_586237691,1,2
SYN_586237692,1,2
SYN_586237693,2,NA
SYN_586237694,2,6
SYN_586237695,2,3
SYN_586237696,2,7
SYN_586237697,2,3
SYN_586237698,1,8
SYN_586237699,2,NA
SYN_586237700,2,4
SYN_586237701,2,4
SYN_586237702,2,2
SYN_586237703,2,5
SYN_586237704,2,8
SYN_586237705,2,3
SYN_586237706,1,3
SYN_586237707,2,2
SYN_586237708,2,4
SYN_586237709,2,5
SYN_586237710,1,5
SYN_586237711,2,5
SYN_586237712,2,NA
SYN_586237713,2,2
SYN_586237714,1,4
SYN_586237715,2,2
SYN_586237716,1,4
SYN_586237717,2,3
SYN_586237718,2,4
SYN_586237719,2,2
SYN_586237720,1,NA
SYN_586237721,1,4
SYN_586237722,1,NA
SYN_586237723,2,5
SYN_586237724,1,5
SYN_586237725,1,3
SYN_586237726,2,3
SYN_586237727,2,2
SYN_586237728,1,6
SYN_586237729,2,4
SYN_586237730,1,5
SYN_586237731,2,3
SYN_586237732,1,3
SYN_586237733,1,2
SYN_586237734,1,NA
SYN_586237735,1,5
SYN_586237736,2,4
SYN_586237737,1,2
SYN_586237738,1,2
SYN_586237739,2,6
SYN_586237740,2,6
SYN_586237741,1,NA
SYN_586237742,2,4
SYN_586237743,1,8
SYN_586237744,1,6
SYN_586237745,1,7
SYN_586237746,2,7
SYN_586237747,1,5
SYN_586237748,2,6
SYN_586237749,2,7
SYN_586237750,2,5
SYN_586237751,2,6
SYN_586237752,1,4
SYN_586237753,1,3
SYN_586237754,2,7
SYN_586237755,2,5
SYN_586237756,1,3
SYN_586237757,2,NA
SYN_586237758,2,5
SYN_586237759,1,NA
SYN_586237760,1,6
SYN_586237761,2,4
SYN_586237762,1,6
SYN_586237763,1,6
SYN_586237764,1,5
SYN_586237765,1,NA
SYN_586237766,2,4
SYN_586237767,1,6
SYN_586237768,2,5
SYN_586237769,2,6
SYN_586237770,1,4
SYN_586237771,1,NA
SYN_586237772,2,7
SYN_586237773,1,6
SYN_586237774,2,NA
SYN_586237775,1,4
SYN_586237776,1,4
SYN_586237777,2,6
SYN_586237778,2,4
SYN_586237779,2,7
SYN_586237780,1,4
SYN_586237781,2,3
SYN_586237782,2,3
SYN_586237783,2,NA
SYN_586237784,2,NA
SYN_586237785,1,7
SYN_586237786,2,8
SYN_586237787,1,4
SYN_586237788,2,6
SYN_586237789,2,2
SYN_586237790,1,5
SYN_586237791,2,3
SYN_586237792,1,7
SYN_586237793,2,7
SYN_586237794,2,NA
SYN_586237795,1,6
SYN_586237796,1,4
SYN_586237797,2,5
SYN_586237798,2,7
SYN_586237799,2,3
SYN_586237800,1,5
SYN_586237801,2,2
SYN_586237802,1,4
SYN_586237803,1,5
SYN_586237804,1,4
SYN_586237805,2,NA
SYN_586237806,1,3
SYN_586237807,2,5
SYN_586237808,1,NA
SYN_586237809,2,5
SYN_586237810,2,6
SYN_586237811,2,NA
SYN_586237812,1,NA
SYN_586237813,2,NA
SYN_586237814,2,NA
SYN_586237815,2,6
SYN_586237816,2,5
SYN_586237817,2,7
SYN_586237818,2,5
SYN_586237819,1,8
SYN_586237820,2,7
SYN_586237821,2,8
SYN_586237822,1,4
SYN_586237823,2,2
SYN_586237824,2,7
SYN_586237825,1,6
SYN_586237826,2,3
SYN_586237827,2,3
SYN_586237828,2,4
SYN_586237829,1,NA
SYN_586237830,2,NA
SYN_586237831,2,NA
SYN_586237832,2,5
SYN_586237833,1,5
SYN_586237834,2,6
SYN_586237835,2,3
SYN_586237836,2,3
SYN_586237837,2,3
SYN_586237838,2,NA
SYN_586237839,1,3
SYN_586237840,1,NA
SYN_586237841,1,5
SYN_586237842,2,4
SYN_586237843,1,7
SYN_586237844,2,6
SYN_586237845,1,6
SYN_586237846,2,NA
SYN_586237847,2,6
SYN_586237848,1,7
SYN_586237849,1,6
SYN_586237850,1,NA
SYN_586237851,1,NA
SYN_586237852,2,5
SYN_586237853,2,NA
SYN_586237854,2,NA
SYN_586237855,2,3
SYN_586237856,2,NA
SYN_586237857,2,NA
SYN_586237858,1,NA
SYN_586237859,2,6
SYN_586237860,2,NA
SYN_586237861,2,5
SYN_586237862,1,6
SYN_586237863,2,3
SYN_586237864,2,4
SYN_586237865,2,NA
SYN_586237866,2,6
SYN_586237867,2,8
SYN_586237868,1,4
SYN_586237869,2,4
SYN_586237870,2,5
SYN_586237871,2,6
SYN_586237872,1,NA
SYN_586237873,1,3
SYN_586237874,2,NA
SYN_586237875,2,NA
SYN_586237876,2,6
SYN_586237877,2,4
SYN_586237878,1,2
SYN_586237879,1,5
SYN_586237880,2,5
SYN_586237881,1,3
SYN_586237882,2,2
SYN_586237883,2,NA
SYN_586237884,1,NA
SYN_586237885,2,5
SYN_586237886,2,5
SYN_586237887,2,3
SYN_586237888,1,2
SYN_586237889,2,2
SYN_586237890,2,NA
SYN_586237891,2,4
SYN_586237892,2,6
SYN_586237893,2,5
SYN_586237894,1,5
SYN_586237895,2,4
SYN_586237896,1,6
SYN_586237897,2,5
SYN_586237898,2,4
SYN_586237899,1,5
SYN_586237900,2,3
SYN_586237901,2,8
SYN_586237902,2,8
SYN_586237903,2,2
SYN_586237904,2,7
SYN_586237905,2,7
SYN_586237906,2,NA
SYN_586237907,2,8
SYN_586237908,2,4
SYN_586237909,2,5
SYN_586237910,2,NA
SYN_586237911,2,NA
SYN_586237912,2,6
SYN_586237913,2,4
SYN_586237914,2,NA
SYN_586237915,1,NA
SYN_586237916,1,NA
SYN_586237917,2,2
SYN_586237918,2,4
SYN_586237919,2,NA
SYN_586237920,1,4
SYN_586237921,2,1
SYN_586237922,1,NA
SYN_586237923,2,5
SYN_586237924,2,NA
SYN_586237925,2,8
SYN_586237926,2,6
SYN_586237927,1,8
SYN_586237928,2,5
SYN_586237929,1,6
SYN_586237930,2,NA
SYN_586237931,1,5
SYN_586237932,1,4
SYN_586237933,2,4
SYN_586237934,2,4
SYN_586237935,1,6
SYN_586237936,2,NA
SYN_586237937,2,NA
SYN_586237938,1,6
SYN_586237939,2,7
SYN_586237940,1,6
SYN_586237941,2,3
SYN_586237942,1,6
SYN_586237943,2,NA
SYN_586237944,1,3
SYN_586237945,1,NA
SYN_586237946,2,4
SYN_586237947,2,4
SYN_586237948,2,5
SYN_586237949,2,4
SYN_586237950,1,8
SYN_586237951,2,4
SYN_586237952,2,3
SYN_586237953,1,7
SYN_586237954,1,1
SYN_586237955,2,NA
SYN_586237956,2,6
SYN_586237957,2,5
SYN_586237958,2,6
SYN_586237959,2,NA
SYN_586237960,2,NA
SYN_586237961,2,NA
SYN_586237962,1,4
SYN_586237963,2,NA
SYN_586237964,1,4
SYN_586237965,2,2
SYN_586237966,2,NA
SYN_586237967,2,1
SYN_586237968,1,7
SYN_586237969,2,1
SYN_586237970,2,4
SYN_586237971,2,6
SYN_586237972,2,3
SYN_586237973,2,5
SYN_586237974,1,6
SYN_586237975,2,5
SYN_586237976,1,NA
SYN_586237977,1,3
SYN_586237978,1,4
SYN_586237979,1,4
SYN_586237980,2,7
SYN_586237981,2,8
SYN_586237982,2,NA
SYN_586237983,2,3
SYN_586237984,2,NA
SYN_586237985,2,5
SYN_586237986,2,5
SYN_586237987,2,NA
SYN_586237988,2,3
SYN_586237989,1,5
SYN_586237990,2,6
SYN_586237991,2,2
SYN_586237992,1,6
SYN_586237993,2,NA
SYN_586237994,2,3
SYN_586237995,2,6
SYN_586237996,2,NA
SYN_586237997,2,NA
SYN_586237998,1,3
SYN_586237999,1,6
SYN_586238000,2,5
SYN_586238001,1,3
SYN_586238002,1,2
SYN_586238003,2,4
SYN_586238004,2,5
SYN_586238005,1,4
SYN_586238006,1,NA
SYN_586238007,2,3
SYN_586238008,2,NA
SYN_586238009,1,2
SYN_586238010,2,5
SYN_586238011,2,4
SYN_586238012,2,NA
SYN_586238013,2,4
SYN_586238014,2,7
SYN_586238015,1,4
SYN_586238016,1,5
SYN_586238017,2,5
SYN_586238018,1,7
SYN_586238019,1,5
SYN_586238020,1,4
SYN_586238021,2,NA
SYN_586238022,2,5
SYN_586238023,1,6
SYN_586238024,2,3
SYN_586238025,1,5
SYN_586238026,1,5
SYN_586238027,2,3
SYN_586238028,2,NA
SYN_586238029,1,4
SYN_586238030,2,5
SYN_586238031,2,8
SYN_586238032,2,5
SYN_586238033,2,4
SYN_586238034,2,5
SYN_586238035,1,7
SYN_586238036,1,3
SYN_586238037,1,7
SYN_586238038,1,6
SYN_586238039,1,4
SYN_586238040,2,4
SYN_586238041,2,6
SYN_586238042,1,5
SYN_586238043,1,NA
SYN_586238044,2,5
SYN_586238045,2,2
SYN_586238046,2,4
SYN_586238047,1,7
SYN_586238048,1,3
SYN_586238049,2,6
SYN_586238050,1,NA
SYN_586238051,1,7
SYN_586238052,1,5
SYN_586238053,1,4
SYN_586238054,1,6
SYN_586238055,2,4
SYN_586238056,2,4
SYN_586238057,2,3
SYN_586238058,2,NA
SYN_586238059,2,5
SYN_586238060,2,6
SYN_586238061,2,6
SYN_586238062,1,7
SYN_586238063,2,4
SYN_586238064,1,6
SYN_586238065,2,6
SYN_586238066,2,5
SYN_586238067,2,NA
SYN_586238068,2,1
SYN_586238069,2,5
SYN_586238070,1,4
SYN_586238071,2,6
SYN_586238072,1,3
SYN_586238073,2,4
SYN_586238074,2,7
SYN_586238075,2,2
SYN_586238076,2,NA
SYN_586238077,1,5
SYN_586238078,2,3
SYN_586238079,2,NA
SYN_586238080,2,6
SYN_586238081,1,6
SYN_586238082,2,6
SYN_586238083,2,NA
SYN_586238084,1,4
SYN_586238085,1,NA
SYN_586238086,1,2
SYN_586238087,1,2
SYN_586238088,1,6
SYN_586238089,1,4
SYN_586238090,1,5
SYN_586238091,1,4
SYN_586238092,2,4
SYN_586238093,2,4
SYN_586238094,2,NA
SYN_586238095,2,NA
SYN_586238096,1,3
SYN_586238097,1,5
SYN_586238098,2,NA
SYN_586238099,2,4
SYN_586238100,2,6
SYN_586238101,1,6
SYN_586238102,1,5
SYN_586238103,1,4
SYN_586238104,1,3
SYN_586238105,1,3
SYN_586238106,2,5
SYN_586238107,2,5
SYN_586238108,2,NA
SYN_586238109,2,5
SYN_586238110,1,4
SYN_586238111,1,4
SYN_586238112,1,5
SYN_586238113,2,5
SYN_586238114,1,6
SYN_586238115,1,5
SYN_586238116,2,NA
SYN_586238117,1,NA
SYN_586238118,2,7
SYN_586238119,2,6
SYN_586238120,1,5
SYN_586238121,2,NA
SYN_586238122,2,3
SYN_586238123,2,2
SYN_586238124,1,5
SYN_586238125,2,3
SYN_586238126,2,3
SYN_586238127,2,5
SYN_586238128,1,3
SYN_586238129,2,NA
SYN_586238130,2,2
SYN_586238131,2,6
SYN_586238132,2,5
SYN_586238133,2,5
SYN_586238134,2,4
SYN_586238135,2,6
SYN_586238136,1,3
SYN_586238137,2,5
SYN_586238138,2,4
SYN_586238139,2,3
SYN_586238140,2,NA
SYN_586238141,1,2
SYN_586238142,2,3
SYN_586238143,2,5
SYN_586238144,1,6
SYN_586238145,2,NA
SYN_586238146,2,8
SYN_586238147,2,5
SYN_586238148,2,4
SYN_586238149,2,4
SYN_586238150,1,5
SYN_586238151,2,4
SYN_586238152,2,4
SYN_586238153,1,4
SYN_586238154,2,3
SYN_586238155,1,6
SYN_586238156,2,3
SYN_586238157,2,3
SYN_586238158,2,4
SYN_586238159,2,8
SYN_586238160,2,6
SYN_586238161,1,NA
SYN_586238162,2,5
SYN_586238163,1,4
SYN_586238164,2,NA
SYN_586238165,2,6
SYN_586238166,2,NA
SYN_586238167,1,3
SYN_586238168,1,1
SYN_586238169,2,NA
SYN_586238170,1,NA
SYN_586238171,2,2
SYN_586238172,2,8
SYN_586238173,1,6
SYN_586238174,2,5
SYN_586238175,2,4
SYN_586238176,1,7
SYN_586238177,1,3
SYN_586238178,1,6
SYN_586238179,2,5
SYN_586238180,1,5
SYN_586238181,2,6
SYN_586238182,1,2
SYN_586238183,2,5
SYN_586238184,2,4
SYN_586238185,2,6
SYN_586238186,2,NA
SYN_586238187,2,8
SYN_586238188,1,3
SYN_586238189,2,2
SYN_586238190,1,4
SYN_586238191,2,1
SYN_586238192,2,NA
SYN_586238193,2,3
SYN_586238194,2,3
SYN_586238195,1,6
SYN_586238196,2,NA
SYN_586238197,2,6
SYN_586238198,2,5
SYN_586238199,2,5
SYN_586238200,2,NA
SYN_586238201,2,6
SYN_586238202,2,8
SYN_586238203,1,6
SYN_586238204,2,7
SYN_586238205,1,4
SYN_586238206,2,5
SYN_586238207,1,7
SYN_586238208,2,5
SYN_586238209,1,NA
SYN_586238210,1,4
SYN_586238211,1,8
SYN_586238212,1,5
SYN_586238213,2,4
SYN_586238214,2,3
SYN_586238215,2,NA
SYN_586238216,2,6
SYN_586238217,2,3
SYN_586238218,2,4
SYN_586238219,2,NA
SYN_586238220,1,7
SYN_586238221,1,6
SYN_586238222,2,2
SYN_586238223,2,5
SYN_586238224,1,2
SYN_586238225,2,2
SYN_586238226,2,NA
SYN_586238227,2,7
SYN_586238228,1,7
SYN_586238229,1,NA
SYN_586238230,1,NA
SYN_586238231,1,5
SYN_586238232,1,3
SYN_586238233,1,NA
SYN_586238234,2,5
SYN_586238235,2,4
SYN_586238236,2,5
SYN_586238237,1,6
SYN_586238238,2,3
SYN_586238239,2,6
SYN_586238240,1,3
SYN_586238241,2,3
SYN_586238242,2,4
SYN_586238243,2,6
SYN_586238244,1,7
SYN_586238245,1,6
SYN_586238246,1,4
SYN_586238247,1,6
SYN_586238248,2,4
SYN_586238249,1,4
SYN_586238250,2,NA
SYN_586238251,2,NA
SYN_586238252,1,NA
SYN_586238253,2,4
SYN_586238254,1,5
SYN_586238255,1,NA
SYN_586238256,2,NA
SYN_586238257,1,6
SYN_586238258,1,5
SYN_586238259,1,6
SYN_586238260,2,4
SYN_586238261,1,3
SYN_586238262,2,6
SYN_586238263,2,3
SYN_586238264,2,2
SYN_586238265,2,6
SYN_586238266,2,NA
SYN_586238267,2,4
SYN_586238268,1,3
SYN_586238269,2,3
SYN_586238270,2,3
SYN_586238271,1,5
SYN_586238272,1,4
SYN_586238273,1,6
SYN_586238274,2,NA
SYN_586238275,1,NA
SYN_586238276,1,6
SYN_586238277,2,6
SYN_586238278,1,5
SYN_586238279,2,3
SYN_586238280,2,NA
SYN_586238281,1,4
SYN_586238282,1,6
SYN_586238283,1,5
SYN_586238284,1,5
SYN_586238285,1,6
SYN_586238286,2,3
SYN_586238287,1,NA
SYN_586238288,2,5
SYN_586238289,2,5
SYN_586238290,2,2
SYN_586238291,2,5
SYN_586238292,2,4
SYN_586238293,1,3
SYN_586238294,2,5
SYN_586238295,2,8
SYN_586238296,1,7
SYN_586238297,1,4
SYN_586238298,1,6
SYN_586238299,2,4
SYN_586238300,2,2
SYN_586238301,1,8
SYN_586238302,2,4
SYN_586238303,2,3
SYN_586238304,1,4
SYN_586238305,1,6
SYN_586238306,2,7
SYN_586238307,1,6
SYN_586238308,2,4
SYN_586238309,1,1
SYN_586238310,2,4
SYN_586238311,2,2
SYN_586238312,1,4
SYN_586238313,1,6
SYN_586238314,1,2
SYN_586238315,2,2
SYN_586238316,1,6
SYN_586238317,2,NA
SYN_586238318,2,2
SYN_586238319,2,NA
SYN_586238320,1,3
SYN_586238321,2,3
SYN_586238322,2,3
SYN_586238323,1,NA
SYN_586238324,2,6
SYN_586238325,2,2
SYN_586238326,2,NA
SYN_586238327,2,4
SYN_586238328,2,6
SYN_586238329,2,2
SYN_586238330,2,NA
SYN_586238331,1,6
SYN_586238332,2,6
SYN_586238333,1,7
SYN_586238334,2,5
SYN_586238335,2,NA
SYN_586238336,1,5
SYN_586238337,2,1
SYN_586238338,2,NA
SYN_586238339,2,6
SYN_586238340,2,NA
SYN_586238341,2,5
SYN_586238342,2,3
SYN_586238343,2,2
SYN_586238344,1,6
SYN_586238345,1,NA
SYN_586238346,2,6
SYN_586238347,2,NA
SYN_586238348,2,6
SYN_586238349,1,5
SYN_586238350,2,7
SYN_586238351,2,3
SYN_586238352,1,4
SYN_586238353,1,4
SYN_586238354,2,5
SYN_586238355,2,2
SYN_586238356,1,NA
SYN_586238357,2,4
SYN_586238358,2,3
SYN_586238359,2,NA
SYN_586238360,2,NA
SYN_586238361,1,5
SYN_586238362,1,6
SYN_586238363,1,4
SYN_586238364,2,1
SYN_586238365,2,3
SYN_586238366,1,6
SYN_586238367,1,NA
SYN_586238368,1,3
SYN_586238369,2,4
SYN_586238370,2,6
SYN_586238371,2,4
SYN_586238372,1,8
SYN_586238373,2,5
SYN_586238374,1,2
SYN_586238375,2,3
SYN_586238376,1,3
SYN_586238377,1,2
SYN_586238378,2,4
SYN_586238379,1,6
SYN_586238380,1,6
SYN_586238381,2,6
SYN_586238382,2,6
SYN_586238383,2,3
SYN_586238384,1,6
SYN_586238385,1,4
SYN_586238386,2,5
SYN_586238387,2,6
SYN_586238388,2,6
SYN_586238389,1,NA
SYN_586238390,2,4
SYN_586238391,1,8
SYN_586238392,2,NA
SYN_586238393,2,5
SYN_586238394,2,NA
SYN_586238395,2,2
SYN_586238396,2,8
SYN_586238397,2,4
SYN_586238398,1,4
SYN_586238399,1,6
SYN_586238400,2,3
SYN_586238401,2,8
SYN_586238402,2,6
SYN_586238403,1,5
SYN_586238404,2,6
SYN_586238405,2,4
SYN_586238406,2,5
SYN_586238407,1,NA
SYN_586238408,2,NA
SYN_586238409,2,4
SYN_586238410,1,NA
SYN_586238411,2,2
SYN_586238412,1,5
SYN_586238413,2,4
SYN_586238414,2,3
SYN_586238415,2,NA
SYN_586238416,1,NA
SYN_586238417,1,3
SYN_586238418,1,6
SYN_586238419,2,NA
SYN_586238420,2,6
SYN_586238421,2,NA
SYN_586238422,2,4
SYN_586238423,2,3
SYN_586238424,2,3
SYN_586238425,1,NA
SYN_586238426,2,7
SYN_586238427,1,4
SYN_586238428,2,5
SYN_586238429,2,NA
SYN_586238430,1,5
SYN_586238431,2,2
SYN_586238432,2,2
SYN_586238433,2,6
SYN_586238434,2,4
SYN_586238435,1,5
SYN_586238436,2,2
SYN_586238437,2,6
SYN_586238438,2,NA
SYN_586238439,2,3
SYN_586238440,2,5
SYN_586238441,2,NA
SYN_586238442,2,NA
SYN_586238443,2,NA
SYN_586238444,1,6
SYN_586238445,1,3
SYN_586238446,2,5
SYN_586238447,2,NA
SYN_586238448,1,3
SYN_586238449,2,NA
SYN_586238450,2,NA
SYN_586238451,1,7
SYN_586238452,2,5
SYN_586238453,1,8
SYN_586238454,2,5
SYN_586238455,2,4
SYN_586238456,2,5
SYN_586238457,1,5
SYN_586238458,1,4
SYN_586238459,2,NA
SYN_586238460,1,4
SYN_586238461,2,NA
SYN_586238462,2,4
SYN_586238463,1,6
SYN_586238464,2,5
SYN_586238465,2,5
SYN_586238466,2,NA
SYN_586238467,2,1
SYN_586238468,1,7
SYN_586238469,2,3
SYN_586238470,2,4
SYN_586238471,1,NA
SYN_586238472,2,6
SYN_586238473,2,4
SYN_586238474,1,5
SYN_586238475,2,6
SYN_586238476,2,6
SYN_586238477,1,3
SYN_586238478,2,4
SYN_586238479,1,7
SYN_586238480,1,6
SYN_586238481,2,5
SYN_586238482,2,7
SYN_586238483,1,3
SYN_586238484,2,3
SYN_586238485,2,8
SYN_586238486,2,5
SYN_586238487,2,4
SYN_586238488,2,4
SYN_586238489,1,5
SYN_586238490,1,6
SYN_586238491,1,NA
SYN_586238492,1,5
SYN_586238493,1,4
SYN_586238494,2,5
SYN_586238495,2,7
SYN_586238496,2,NA
SYN_586238497,1,6
SYN_586238498,2,NA
SYN_586238499,2,5
SYN_586238500,1,7
SYN_586238501,2,6
SYN_586238502,2,NA
SYN_586238503,1,5
SYN_586238504,2,7
SYN_586238505,2,3
SYN_586238506,2,2
SYN_586238507,2,NA
SYN_586238508,1,NA
SYN_586238509,2,6
SYN_586238510,2,NA
SYN_586238511,1,4
SYN_586238512,1,8
SYN_586238513,1,2
SYN_586238514,1,6
SYN_586238515,1,6
SYN_586238516,2,4
SYN_586238517,2,6
SYN_586238518,2,7
SYN_586238519,1,4
SYN_586238520,2,3
SYN_586238521,1,7
SYN_586238522,1,6
SYN_586238523,2,5
SYN_586238524,2,3
SYN_586238525,2,3
SYN_586238526,2,5
SYN_586238527,1,6
SYN_586238528,1,5
SYN_586238529,1,4
SYN_586238530,2,5
SYN_586238531,2,1
SYN_586238532,2,7
SYN_586238533,2,NA
SYN_586238534,2,NA
SYN_586238535,2,8
SYN_586238536,2,NA
SYN_586238537,2,6
SYN_586238538,2,NA
SYN_586238539,2,3
SYN_586238540,2,NA
SYN_586238541,2,NA
SYN_586238542,2,6
SYN_586238543,2,2
SYN_586238544,2,NA
SYN_586238545,2,NA
SYN_586238546,2,NA
SYN_586238547,2,NA
SYN_586238548,2,NA
SYN_586238549,2,8
SYN_586238550,1,3
SYN_586238551,2,4
SYN_586238552,2,NA
SYN_586238553,2,5
SYN_586238554,2,6
SYN_586238555,2,6
SYN_586238556,1,4
SYN_586238557,2,8
SYN_586238558,2,1
SYN_586238559,1,6
SYN_586238560,2,6
SYN_586238561,1,5
SYN_586238562,2,3
SYN_586238563,1,6
SYN_586238564,2,7
SYN_586238565,1,4
SYN_586238566,2,2
SYN_586238567,1,5
SYN_586238568,2,5
SYN_586238569,2,4
SYN_586238570,2,6
SYN_586238571,1,7
SYN_586238572,2,7
SYN_586238573,1,5
SYN_586238574,1,7
SYN_586238575,1,6
SYN_586238576,1,5
SYN_586238577,2,5
SYN_586238578,1,8
SYN_586238579,2,NA
SYN_586238580,1,4
SYN_586238581,2,4
SYN_586238582,2,3
SYN_586238583,2,2
SYN_586238584,1,3
SYN_586238585,2,NA
SYN_586238586,2,7
SYN_586238587,1,NA
SYN_586238588,2,4
SYN_586238589,2,NA
SYN_586238590,1,7
SYN_586238591,2,3
SYN_586238592,2,7
SYN_586238593,2,2
SYN_586238594,2,NA
SYN_586238595,2,4
SYN_586238596,1,3
SYN_586238597,2,NA
SYN_586238598,2,5
SYN_586238599,1,NA
SYN_586238600,2,NA
SYN_586238601,1,5
SYN_586238602,2,NA
SYN_586238603,2,6
SYN_586238604,1,3
SYN_586238605,2,6
SYN_586238606,2,4
SYN_586238607,2,4
SYN_586238608,2,7
SYN_586238609,1,7
SYN_586238610,2,6
SYN_586238611,1,6
SYN_586238612,1,8
SYN_586238613,2,NA
SYN_586238614,2,3
SYN_586238615,2,NA
SYN_586238616,1,6
SYN_586238617,2,3
SYN_586238618,1,4
SYN_586238619,1,2
SYN_586238620,2,6
SYN_586238621,2,3
SYN_586238622,1,6
SYN_586238623,2,7
SYN_586238624,1,6
SYN_586238625,2,3
SYN_586238626,2,NA
SYN_586238627,1,3
SYN_586238628,2,3
SYN_586238629,1,4
SYN_586238630,2,3
SYN_586238631,1,6
SYN_586238632,1,4
SYN_586238633,2,8
SYN_586238634,1,7
SYN_586238635,2,NA
SYN_586238636,2,NA
SYN_586238637,1,2
SYN_586238638,2,3
SYN_586238639,2,1
SYN_586238640,2,3
SYN_586238641,2,5
SYN_586238642,1,4
SYN_586238643,2,NA
SYN_586238644,1,5
SYN_586238645,2,5
SYN_586238646,2,NA
SYN_586238647,2,5
SYN_586238648,2,NA
SYN_586238649,2,8
SYN_586238650,1,7
SYN_586238651,2,5
SYN_586238652,1,8
SYN_586238653,2,6
SYN_586238654,1,2
SYN_586238655,2,5
SYN_586238656,1,6
SYN_586238657,1,NA
SYN_586238658,2,5
SYN_586238659,2,NA
SYN_586238660,1,6
SYN_586238661,2,5
SYN_586238662,2,2
SYN_586238663,2,5
SYN_586238664,2,4
SYN_586238665,1,NA
SYN_586238666,2,5
SYN_586238667,2,6
SYN_586238668,1,8
SYN_586238669,2,6
SYN_586238670,1,6
SYN_586238671,2,1
SYN_586238672,1,8
SYN_586238673,2,4
SYN_586238674,2,5
SYN_586238675,1,3
SYN_586238676,2,NA
SYN_586238677,2,6
SYN_586238678,2,5
SYN_586238679,2,4
SYN_586238680,2,NA
SYN_586238681,2,NA
SYN_586238682,2,8
SYN_586238683,1,NA
SYN_586238684,1,NA
SYN_586238685,2,6
SYN_586238686,2,3
SYN_586238687,1,4
SYN_586238688,2,6
SYN_586238689,2,8
SYN_586238690,1,4
SYN_586238691,2,2
SYN_586238692,2,NA
SYN_586238693,1,4
SYN_586238694,2,NA
SYN_586238695,2,4
SYN_586238696,1,8
SYN_586238697,1,5
SYN_586238698,2,6
SYN_586238699,1,8
SYN_586238700,2,6
SYN_586238701,1,NA
SYN_586238702,1,3
SYN_586238703,2,3
SYN_586238704,2,3
SYN_586238705,2,3
SYN_586238706,2,NA
SYN_586238707,2,4
SYN_586238708,2,3
SYN_586238709,1,3
SYN_586238710,1,6
SYN_586238711,1,6
SYN_586238712,1,3
SYN_586238713,2,2
SYN_586238714,2,NA
SYN_586238715,2,6
SYN_586238716,2,4
SYN_586238717,2,NA
SYN_586238718,1,2
SYN_586238719,1,6
SYN_586238720,2,6
SYN_586238721,2,NA
SYN_586238722,2,2
SYN_586238723,2,3
SYN_586238724,2,7
SYN_586238725,1,NA
SYN_586238726,2,7
SYN_586238727,2,6
SYN_586238728,1,3
SYN_586238729,1,3
SYN_586238730,2,3
SYN_586238731,2,3
SYN_586238732,2,6
SYN_586238733,2,6
SYN_586238734,2,6
SYN_586238735,2,NA
SYN_586238736,2,5
SYN_586238737,2,4
SYN_586238738,2,2
SYN_586238739,1,NA
SYN_586238740,2,5
SYN_586238741,2,7
SYN_586238742,2,5
SYN_586238743,1,NA
SYN_586238744,1,5
SYN_586238745,2,4
SYN_586238746,2,7
SYN_586238747,2,3
SYN_586238748,1,4
SYN_586238749,1,8
SYN_586238750,2,2
SYN_586238751,1,NA
SYN_586238752,2,6
SYN_586238753,2,3
SYN_586238754,2,2
SYN_586238755,2,6
SYN_586238756,2,6
SYN_586238757,1,3
SYN_586238758,2,7
SYN_586238759,2,8
SYN_586238760,1,6
SYN_586238761,1,NA
SYN_586238762,2,8
SYN_586238763,2,4
SYN_586238764,2,6
SYN_586238765,1,6
SYN_586238766,1,4
SYN_586238767,1,4
SYN_586238768,2,3
SYN_586238769,2,NA
SYN_586238770,1,NA
SYN_586238771,2,5
SYN_586238772,2,2
SYN_586238773,2,NA
SYN_586238774,1,5
SYN_586238775,1,8
SYN_586238776,1,8
SYN_586238777,2,NA
SYN_586238778,1,8
SYN_586238779,1,7
SYN_586238780,1,6
SYN_586238781,1,4
SYN_586238782,1,2
SYN_586238783,2,2
SYN_586238784,1,3
SYN_586238785,2,NA
SYN_586238786,2,1
SYN_586238787,2,4
SYN_586238788,2,8
SYN_586238789,2,3
SYN_586238790,1,6
SYN_586238791,2,6
SYN_586238792,1,NA
SYN_586238793,1,5
